x,y,z,r,g,b,class,instance_id
7.895800,-1.443800,50.998798,141,58,49,chair,3
7.897900,-1.466100,50.996601,141,55,49,chair,3
7.895200,-1.490300,50.997501,134,50,44,chair,3
7.892000,-1.515700,51.000000,144,43,38,chair,3
7.892800,-1.537600,50.997898,133,44,43,chair,3
7.887900,-1.559400,51.003399,125,52,43,chair,3
7.893700,-1.575500,51.004101,131,56,38,chair,3
7.890300,-1.582200,51.002201,119,36,43,chair,3
7.876100,-1.602800,51.003899,200,119,91,chair,3
7.810100,-1.622300,50.968700,145,30,60,chair,3
7.692900,-1.628000,50.934299,44,42,47,chair,3
7.918000,-1.329100,50.967400,115,40,38,chair,3
7.923700,-1.357700,50.974602,123,43,42,chair,3
7.920500,-1.387100,50.980701,145,66,52,chair,3
7.921300,-1.390000,50.979099,152,71,54,chair,3
7.924600,-1.417100,50.978600,151,72,56,chair,3
7.921300,-1.443500,50.978901,135,55,50,chair,3
7.918600,-1.465200,50.982300,133,48,43,chair,3
7.917800,-1.486300,50.981400,150,64,45,chair,3
7.911200,-1.518800,50.984501,133,48,42,chair,3
7.908200,-1.539900,50.985401,134,45,36,chair,3
7.911000,-1.559600,50.983700,148,52,39,chair,3
7.912100,-1.582800,50.992199,133,50,37,chair,3
7.914800,-1.585200,50.986801,150,58,40,chair,3
7.903300,-1.606500,50.981201,161,64,41,chair,3
7.853700,-1.622600,50.974400,123,32,73,chair,3
7.785800,-1.641000,50.926399,72,70,46,chair,3
7.936900,-1.331000,50.950100,138,76,59,chair,3
7.944500,-1.362800,50.956699,128,55,39,chair,3
7.930200,-1.388800,50.971901,130,55,46,chair,3
7.939800,-1.412900,50.962799,101,47,40,chair,3
7.941600,-1.421800,50.963200,138,56,38,chair,3
7.940500,-1.446700,50.963402,149,66,48,chair,3
7.940600,-1.468100,50.962502,145,59,44,chair,3
7.935900,-1.492600,50.963799,138,51,40,chair,3
7.934300,-1.519000,50.963501,151,52,43,chair,3
7.931400,-1.540300,50.963699,128,45,37,chair,3
7.929400,-1.563500,50.966000,160,55,37,chair,3
7.933200,-1.579900,50.967499,142,45,33,chair,3
7.931700,-1.589900,50.967602,118,34,35,chair,3
7.912100,-1.607200,50.971699,165,91,68,chair,3
7.865100,-1.623400,50.954800,75,33,57,chair,3
7.778600,-1.641200,50.920300,64,54,51,chair,3
7.955500,-1.346200,50.933899,132,57,44,chair,3
7.956900,-1.370500,50.938000,142,58,45,chair,3
7.958700,-1.391300,50.942299,145,68,45,chair,3
7.958200,-1.398900,50.939301,144,52,37,chair,3
7.957700,-1.420600,50.940899,166,75,59,chair,3
7.949400,-1.445900,50.950901,156,70,49,chair,3
7.955600,-1.470000,50.943802,152,64,44,chair,3
7.952500,-1.491000,50.945400,131,56,43,chair,3
7.953200,-1.506400,50.945999,120,44,44,chair,3
7.948100,-1.526600,50.948200,145,63,38,chair,3
7.947800,-1.548300,50.947300,182,101,75,chair,3
7.948100,-1.587300,50.950600,144,50,38,chair,3
7.946200,-1.588800,50.951099,158,59,36,chair,3
7.932500,-1.609500,50.946301,163,71,49,chair,3
7.821800,-1.629100,50.913799,9,23,34,chair,3
7.804400,-1.639900,50.905499,29,42,52,chair,3
7.962600,-1.345100,50.923500,113,34,22,chair,3
7.967300,-1.369600,50.925598,134,62,54,chair,3
7.970500,-1.394300,50.922798,120,66,61,chair,3
7.962100,-1.414300,50.937199,123,49,29,chair,3
7.969800,-1.425800,50.930801,153,98,74,chair,3
7.966900,-1.451200,50.928902,147,69,45,chair,3
7.968200,-1.474400,50.924599,151,72,59,chair,3
7.963500,-1.497500,50.930099,143,58,45,chair,3
7.966900,-1.509400,50.931198,141,69,51,chair,3
7.959800,-1.546300,50.929901,156,72,55,chair,3
7.956900,-1.566900,50.932999,168,75,53,chair,3
7.955200,-1.588500,50.941799,113,38,40,chair,3
7.960100,-1.592200,50.930099,142,53,39,chair,3
7.941400,-1.610200,50.938301,193,117,91,chair,3
7.829600,-1.632500,50.868900,17,15,32,chair,3
7.892800,-1.658300,50.902199,188,67,85,chair,3
7.966300,-1.343400,50.909100,95,33,20,chair,3
7.973100,-1.364500,50.911900,115,54,38,chair,3
7.972500,-1.395700,50.917999,70,28,26,chair,3
7.972200,-1.401700,50.918499,159,89,59,chair,3
7.974000,-1.423900,50.919601,55,15,14,chair,3
7.971000,-1.449300,50.921101,113,67,52,chair,3
7.969900,-1.475200,50.921700,153,91,70,chair,3
7.970100,-1.494800,50.918400,126,56,53,chair,3
7.967200,-1.525400,50.925400,124,52,51,chair,3
7.970700,-1.532700,50.914600,151,80,65,chair,3
7.966700,-1.567300,50.915298,87,37,38,chair,3
7.973000,-1.588600,50.909000,123,43,44,chair,3
7.961800,-1.592900,50.926201,120,42,38,chair,3
7.960100,-1.614700,50.902699,160,102,85,chair,3
7.924100,-1.643000,50.886398,58,74,66,chair,3
7.974700,-1.347300,50.878601,140,76,63,chair,3
7.978000,-1.372500,50.888901,145,68,48,chair,3
7.984300,-1.399700,50.879501,110,50,41,chair,3
7.979500,-1.419700,50.893700,101,36,37,chair,3
7.979200,-1.421000,50.896599,120,46,44,chair,3
7.978300,-1.446700,50.898701,98,28,30,chair,3
7.976200,-1.472700,50.898201,136,58,47,chair,3
7.975700,-1.492900,50.898800,146,77,47,chair,3
7.974800,-1.510800,50.901299,111,40,42,chair,3
7.974200,-1.532800,50.902302,159,84,70,chair,3
7.972300,-1.570200,50.904900,134,67,55,chair,3
7.974800,-1.588000,50.902599,115,45,50,chair,3
7.978500,-1.593000,50.885601,158,74,66,chair,3
7.966000,-1.612700,50.896000,161,94,73,chair,3
7.932800,-1.639300,50.881599,53,64,64,chair,3
7.980200,-1.351900,50.859501,159,103,87,chair,3
7.986000,-1.376000,50.856701,120,59,56,chair,3
7.987900,-1.400200,50.864899,153,73,60,chair,3
7.986100,-1.401400,50.869701,154,68,57,chair,3
7.987600,-1.429800,50.872501,146,72,50,chair,3
7.985200,-1.451700,50.875401,106,52,49,chair,3
7.983500,-1.476800,50.875401,139,76,61,chair,3
7.981600,-1.497800,50.874401,146,63,52,chair,3
7.980600,-1.515400,50.875401,167,98,74,chair,3
7.978600,-1.531300,50.876900,179,128,123,chair,3
7.979000,-1.570100,50.874500,155,104,96,chair,3
7.984200,-1.586100,50.873001,137,64,50,chair,3
7.979800,-1.592900,50.880199,126,25,14,chair,3
7.965700,-1.613000,50.870800,153,49,40,chair,3
7.981800,-1.346200,50.831600,139,75,65,chair,3
7.990900,-1.370600,50.839298,144,88,82,chair,3
7.995400,-1.401700,50.842999,151,97,84,chair,3
7.994400,-1.405700,50.846298,150,89,76,chair,3
7.992300,-1.424100,50.849602,135,78,69,chair,3
7.992700,-1.448400,50.848801,115,36,32,chair,3
7.989600,-1.470600,50.852600,159,60,50,chair,3
7.989400,-1.493200,50.845699,141,67,53,chair,3
7.987900,-1.527600,50.847698,137,64,54,chair,3
7.986200,-1.531700,50.853001,147,75,62,chair,3
7.984300,-1.570300,50.851501,155,82,68,chair,3
7.988100,-1.587100,50.860001,84,34,41,chair,3
7.989900,-1.594600,50.840302,164,103,91,chair,3
7.974700,-1.614600,50.853802,129,59,60,chair,3
7.982900,-1.352000,50.803799,181,139,140,chair,3
7.988800,-1.363900,50.814800,171,125,124,chair,3
7.994700,-1.398100,50.821701,146,100,89,chair,3
7.990000,-1.419500,50.817200,158,99,86,chair,3
7.991400,-1.426000,50.816002,146,103,85,chair,3
7.993200,-1.449500,50.824699,73,24,33,chair,3
7.992900,-1.476900,50.826302,149,97,96,chair,3
7.992700,-1.496000,50.825901,71,38,32,chair,3
7.991900,-1.528900,50.829899,159,95,89,chair,3
7.992300,-1.532400,50.831001,155,88,81,chair,3
7.987300,-1.569700,50.830002,198,133,126,chair,3
7.988200,-1.587100,50.831699,176,93,81,chair,3
7.987800,-1.595700,50.823799,118,55,46,chair,3
7.971500,-1.614800,50.821201,161,70,58,chair,3
7.978600,-1.347700,50.780300,143,103,108,chair,3
7.987000,-1.371200,50.787498,136,89,75,chair,3
7.989400,-1.393900,50.790100,48,15,27,chair,3
7.990100,-1.418700,50.793400,64,4,15,chair,3
7.990700,-1.443900,50.795601,94,34,50,chair,3
7.990500,-1.446900,50.796101,107,39,37,chair,3
7.990500,-1.474100,50.794701,190,148,143,chair,3
7.985900,-1.502600,50.798100,112,66,62,chair,3
7.988600,-1.526300,50.798199,115,58,53,chair,3
7.987500,-1.549400,50.801102,148,103,82,chair,3
7.986900,-1.563900,50.803101,66,17,27,chair,3
7.991800,-1.587000,50.806000,80,19,30,chair,3
7.977900,-1.609500,50.798302,118,55,50,chair,3
7.975000,-1.616400,50.800400,82,105,85,chair,3
7.973700,-1.343600,50.747898,145,99,97,chair,3
7.983000,-1.360400,50.755901,153,109,110,chair,3
7.985200,-1.395200,50.760201,109,66,64,chair,3
7.981100,-1.416700,50.754799,109,64,71,chair,3
7.984300,-1.424000,50.763199,110,66,54,chair,3
7.983300,-1.447900,50.764099,151,108,111,chair,3
7.985100,-1.475400,50.766701,184,151,135,chair,3
7.980300,-1.496000,50.763199,165,127,121,chair,3
7.982300,-1.528100,50.770901,71,38,50,chair,3
7.981000,-1.548600,50.770802,82,36,27,chair,3
7.981300,-1.568500,50.772400,133,88,90,chair,3
7.987700,-1.585300,50.775299,149,97,86,chair,3
7.980900,-1.593100,50.772499,104,26,21,chair,3
7.964400,-1.612600,50.766201,224,166,164,chair,3
7.933000,-1.340800,50.697399,141,126,122,chair,3
7.955700,-1.360800,50.713600,58,6,1,chair,3
7.965700,-1.396200,50.721802,167,128,116,chair,3
7.961400,-1.414300,50.721901,175,129,120,chair,3
7.966000,-1.424400,50.723598,199,161,142,chair,3
7.962500,-1.445700,50.722801,193,160,142,chair,3
7.965100,-1.474400,50.726299,185,150,132,chair,3
7.966900,-1.496100,50.731602,68,15,17,chair,3
7.969200,-1.514600,50.735001,44,12,16,chair,3
7.966500,-1.545400,50.732899,43,9,14,chair,3
7.970400,-1.569400,50.738201,213,161,160,chair,3
7.979600,-1.590900,50.745998,164,120,114,chair,3
7.971400,-1.593400,50.739498,157,126,116,chair,3
7.948800,-1.611200,50.729500,201,147,143,chair,3
7.905700,-1.428100,50.664001,149,119,122,chair,3
7.925200,-1.446700,50.676300,181,132,128,chair,3
7.929600,-1.471900,50.681198,139,89,97,chair,3
7.929600,-1.494100,50.682499,128,83,79,chair,3
7.930900,-1.512000,50.684700,123,68,68,chair,3
7.942900,-1.529400,50.693298,138,93,95,chair,3
7.943500,-1.563600,50.695999,103,48,54,chair,3
7.959100,-1.584000,50.706001,199,146,143,chair,3
7.956200,-1.590800,50.705200,163,117,118,chair,3
7.926400,-1.610000,50.687401,93,37,44,chair,3
